Category,Customer ID,Order Date,Order ID,Product ID,Product Name,Segment,Ship Date,Ship Mode,Ship Status,State,Sub-Category,Discount,Profit,Quantity,Sales
Office Supplies,TS-21085,19/07/19,US-2019-160150,OFF-BI-10004352,Wilson Jones DublLock D-Ring Binders,Consumer,20/07/19,First Class,Shipped On Time,Arizona,Binders,70.00%,-$1,1,$2
Office Supplies,MC-17425,26/11/20,CA-2020-133711,OFF-PA-10001685,Easy-staple paper,Corporate,29/11/20,First Class,Shipped Late,Alabama,Paper,0.00%,$35,7,$71
Office Supplies,MC-17425,26/11/20,CA-2020-133711,OFF-BI-10000666,Surelock Post Binders,Corporate,29/11/20,First Class,Shipped Late,Alabama,Binders,0.00%,$46,3,$92
Office Supplies,MC-17425,26/11/20,CA-2020-133711,OFF-BI-10004352,Wilson Jones DublLock D-Ring Binders,Corporate,29/11/20,First Class,Shipped Late,Alabama,Binders,0.00%,$17,5,$34
Technology,MC-17425,26/11/20,CA-2020-133711,TEC-MA-10000010,Hewlett-Packard Deskjet 3050a All-in-One Color Inkjet Printer,Corporate,29/11/20,First Class,Shipped Late,Alabama,Machines,0.00%,"$1,459",8,"$3,040"
Office Supplies,ME-17320,12/06/21,CA-2021-148474,OFF-BI-10000977,Ibico Plastic Spiral Binding Combs,Home Office,19/06/21,Standard Class,Shipped Late,Georgia,Binders,0.00%,$42,3,$91
Furniture,ME-17320,12/06/21,CA-2021-148474,FUR-TA-10002530,"Iceberg OfficeWorks 42"" Round Tables",Home Office,19/06/21,Standard Class,Shipped Late,Georgia,Tables,0.00%,$68,3,$453
Office Supplies,SC-20440,17/08/19,CA-2019-111297,OFF-BI-10002412,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,Corporate,21/08/19,Standard Class,Shipped Early,Massachusetts,Binders,0.00%,$23,9,$52
Office Supplies,NH-18610,25/09/20,CA-2020-123722,OFF-LA-10001569,Avery 499,Corporate,01/10/20,Standard Class,Shipped On Time,Texas,Labels,20.00%,$5,4,$16
Furniture,AA-10480,04/05/18,CA-2018-155271,FUR-FU-10001473,DAX Wood Document Frame,Consumer,04/05/18,Same Day,Shipped On Time,Connecticut,Furnishings,0.00%,$10,2,$27
Office Supplies,LC-17140,01/12/19,CA-2019-119907,OFF-BI-10001765,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,Consumer,08/12/19,Standard Class,Shipped Late,Washington,Binders,20.00%,$19,2,$55
Furniture,MB-18085,11/03/20,US-2020-128902,FUR-TA-10001095,Chromcraft Round Conference Tables,Consumer,15/03/20,Standard Class,Shipped Early,New Jersey,Tables,30.00%,-$31,2,$244
Technology,LC-16930,26/08/20,CA-2020-152289,TEC-AC-10004571,Logitech G700s Rechargeable Gaming Mouse,Corporate,28/08/20,First Class,Shipped Late,Texas,Accessories,20.00%,$44,2,$160
Furniture,LC-16930,26/08/20,CA-2020-152289,FUR-CH-10002126,Hon Deluxe Fabric Upholstered Stacking Chairs,Corporate,28/08/20,First Class,Shipped Late,Texas,Chairs,30.00%,-$29,6,"$1,025"
Office Supplies,KD-16495,16/12/20,US-2020-104794,OFF-FA-10001754,Stockwell Gold Paper Clips,Corporate,19/12/20,First Class,Shipped Late,New York,Fasteners,0.00%,$2,2,$4
Furniture,MB-17305,08/08/18,CA-2018-151708,FUR-FU-10001602,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",Consumer,14/08/18,Standard Class,Shipped On Time,Arizona,Furnishings,20.00%,-$3,4,$121
Technology,MB-17305,08/08/18,CA-2018-151708,TEC-AC-10001767,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,Consumer,14/08/18,Standard Class,Shipped On Time,Arizona,Accessories,20.00%,-$11,3,$96
Technology,TH-21550,16/05/19,CA-2019-100769,TEC-AC-10002402,Razer Kraken PRO Over Ear PC and Music Headset,Home Office,16/05/19,Same Day,Shipped On Time,Florida,Accessories,20.00%,$32,4,$256
Furniture,DK-12835,09/12/21,CA-2021-139199,FUR-CH-10000847,Global Executive Mid-Back Manager's Chair,Corporate,13/12/21,Standard Class,Shipped Early,Michigan,Chairs,0.00%,$227,3,$873
Office Supplies,DK-12835,09/12/21,CA-2021-139199,OFF-BI-10003982,Wilson Jones Century Plastic Molded Ring Binders,Corporate,13/12/21,Standard Class,Shipped Early,Michigan,Binders,0.00%,$20,2,$42
Office Supplies,DK-12835,09/12/21,CA-2021-139199,OFF-PA-10001293,Xerox 1946,Corporate,13/12/21,Standard Class,Shipped Early,Michigan,Paper,0.00%,$6,2,$13
Office Supplies,ON-18715,24/09/19,US-2019-161466,OFF-AR-10000634,Newell 320,Corporate,27/09/19,Second Class,Shipped On Time,Pennsylvania,Art,20.00%,$1,2,$7
Office Supplies,KN-16390,11/07/21,CA-2021-164959,OFF-LA-10004272,Avery 482,Corporate,15/07/21,Standard Class,Shipped Early,California,Labels,0.00%,$4,3,$9
Furniture,NM-18520,01/12/19,US-2019-105676,FUR-FU-10004270,"Eldon Image Series Desk Accessories, Burgundy",Consumer,02/12/19,Same Day,Shipped Late,Texas,Furnishings,60.00%,-$4,4,$7
Office Supplies,NP-18685,19/11/20,CA-2020-113138,OFF-AR-10003770,Newell 340,Home Office,25/11/20,Standard Class,Shipped On Time,New York,Art,0.00%,$5,6,$17
Office Supplies,NP-18685,19/11/20,CA-2020-113138,OFF-BI-10000320,GBC Plastic Binding Combs,Home Office,25/11/20,Standard Class,Shipped On Time,New York,Binders,20.00%,$6,3,$18
Office Supplies,CG-12040,19/03/21,US-2021-104955,OFF-LA-10003121,Avery 506,Home Office,24/03/21,Standard Class,Shipped Early,New York,Labels,0.00%,$13,7,$29
Office Supplies,CS-12505,13/11/20,CA-2020-121958,OFF-SU-10000381,Acme Forged Steel Scissors with Black Enamel Handles,Consumer,17/11/20,Standard Class,Shipped Early,North Carolina,Supplies,20.00%,$6,7,$52
Technology,KD-16345,19/11/21,CA-2021-121468,TEC-PH-10000376,Square Credit Card Reader,Consumer,20/11/21,First Class,Shipped On Time,California,Phones,20.00%,$2,4,$32
Office Supplies,MK-18160,02/12/20,US-2020-108455,OFF-PA-10002262,Xerox 192,Consumer,08/12/20,Standard Class,Shipped On Time,California,Paper,0.00%,$12,4,$26
Office Supplies,MK-18160,02/12/20,US-2020-108455,OFF-PA-10002464,HP Office Recycled Paper (20Lb. and 87 Bright),Consumer,08/12/20,Standard Class,Shipped On Time,California,Paper,0.00%,$20,7,$40
Office Supplies,MK-18160,02/12/20,US-2020-108455,OFF-ST-10002214,X-Rack File for Hanging Folders,Consumer,08/12/20,Standard Class,Shipped On Time,California,Storage,0.00%,$9,3,$34
Office Supplies,DW-13540,25/08/21,CA-2021-101210,OFF-AR-10003560,Zebra Zazzle Fluorescent Highlighters,Consumer,28/08/21,Second Class,Shipped On Time,Tennessee,Art,20.00%,$2,2,$10
Office Supplies,DW-13540,25/08/21,CA-2021-101210,OFF-PA-10000130,Xerox 199,Consumer,28/08/21,Second Class,Shipped On Time,Tennessee,Paper,20.00%,$1,1,$3
Technology,CP-12340,14/10/20,US-2020-108098,TEC-AC-10000865,WD My Passport Ultra 500GB Portable External Hard Drive,Corporate,18/10/20,Standard Class,Shipped Early,Washington,Accessories,0.00%,$30,3,$177
Office Supplies,MS-17770,27/11/18,CA-2018-119032,OFF-FA-10003021,Staples,Consumer,03/12/18,Standard Class,Shipped On Time,New York,Fasteners,0.00%,$1,2,$4
Technology,CM-12655,03/11/19,CA-2019-140410,TEC-PH-10003580,Cisco IP Phone 7961G-GE VoIP phone,Home Office,07/11/19,Standard Class,Shipped Early,California,Phones,20.00%,$106,7,"$1,213"
Technology,CM-12655,03/11/19,CA-2019-140410,TEC-AC-10001109,Logitech Trackman Marble Mouse,Home Office,07/11/19,Standard Class,Shipped Early,California,Accessories,0.00%,$38,3,$90
Furniture,CM-12655,03/11/19,CA-2019-140410,FUR-FU-10003347,Coloredge Poster Frame,Home Office,07/11/19,Standard Class,Shipped Early,California,Furnishings,0.00%,$17,3,$43
Office Supplies,Co-12640,29/11/18,CA-2018-136280,OFF-LA-10000452,Avery 488,Consumer,06/12/18,Standard Class,Shipped Late,Pennsylvania,Labels,20.00%,$2,2,$5
Office Supplies,DL-13495,30/04/21,CA-2021-151911,OFF-EN-10002986,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",Corporate,05/05/21,Second Class,Shipped Late,New York,Envelopes,0.00%,$28,4,$63
Office Supplies,TS-21370,24/11/21,CA-2021-166436,OFF-PA-10001838,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",Corporate,28/11/21,Standard Class,Shipped Early,New York,Paper,0.00%,$3,1,$6
Furniture,TS-21370,24/11/21,CA-2021-166436,FUR-CH-10000785,Global Ergonomic Managers Chair,Corporate,28/11/21,Standard Class,Shipped Early,New York,Chairs,10.00%,$174,6,$977
Furniture,JW-15220,30/10/21,CA-2021-139661,FUR-FU-10002885,Magna Visual Magnetic Picture Hangers,Corporate,03/11/21,Standard Class,Shipped Early,Washington,Furnishings,0.00%,$4,2,$10
Office Supplies,RF-19840,17/12/18,CA-2018-123925,OFF-AR-10002952,Stanley Contemporary Battery Pencil Sharpeners,Consumer,19/12/18,Second Class,Shipped Early,Georgia,Art,0.00%,$11,3,$40
Office Supplies,JD-15790,04/09/21,CA-2021-152485,OFF-AR-10003759,"Crayola Anti Dust Chalk, 12/Pack",Consumer,08/09/21,Standard Class,Shipped Early,Texas,Art,20.00%,$3,7,$10
Office Supplies,JD-15790,04/09/21,CA-2021-152485,OFF-ST-10004950,Acco Perma 3000 Stacking Storage Drawers,Consumer,08/09/21,Standard Class,Shipped Early,Texas,Storage,20.00%,$0,1,$17
Office Supplies,JD-15790,04/09/21,CA-2021-152485,OFF-AR-10001940,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",Consumer,08/09/21,Standard Class,Shipped Early,Texas,Art,20.00%,$4,5,$13
Office Supplies,NK-18490,17/10/20,CA-2020-141586,OFF-BI-10003981,"Avery Durable Plastic 1"" Binders",Home Office,20/10/20,First Class,Shipped Late,California,Binders,20.00%,$7,5,$18
Office Supplies,NG-18430,12/11/21,CA-2021-130386,OFF-PA-10002749,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",Consumer,18/11/21,Standard Class,Shipped On Time,Texas,Paper,20.00%,$6,3,$16
Office Supplies,NG-18430,12/11/21,CA-2021-130386,OFF-PA-10003823,Xerox 197,Consumer,18/11/21,Standard Class,Shipped On Time,Texas,Paper,20.00%,$70,9,$223
Office Supplies,NG-18430,12/11/21,CA-2021-130386,OFF-ST-10003716,Tennsco Double-Tier Lockers,Consumer,18/11/21,Standard Class,Shipped On Time,Texas,Storage,20.00%,-$47,3,$540
Technology,AT-10435,24/11/20,CA-2020-100468,TEC-PH-10001300,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",Home Office,01/12/20,Standard Class,Shipped Late,California,Phones,20.00%,$3,2,$34
Furniture,AT-10435,24/11/20,CA-2020-100468,FUR-FU-10000010,"DAX Value U-Channel Document Frames, Easel Back",Home Office,01/12/20,Standard Class,Shipped Late,California,Furnishings,0.00%,$3,2,$10
Office Supplies,PC-19000,01/08/19,CA-2019-153388,OFF-AR-10001868,Prang Dustless Chalk Sticks,Home Office,07/08/19,Standard Class,Shipped On Time,California,Art,0.00%,$3,4,$7
Furniture,PC-19000,01/08/19,CA-2019-153388,FUR-TA-10003715,Hon 2111 Invitation Series Corner Table,Home Office,07/08/19,Standard Class,Shipped On Time,California,Tables,20.00%,-$176,6,"$1,005"
Office Supplies,AR-10540,24/12/21,CA-2021-154935,OFF-BI-10003708,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",Consumer,29/12/21,Standard Class,Shipped Early,New York,Binders,20.00%,$6,3,$18
Technology,CS-12505,17/09/20,CA-2020-134208,TEC-MA-10004458,Lexmark X 9575 Professional All-in-One Color Printer,Consumer,23/09/20,Standard Class,Shipped On Time,Georgia,Machines,0.00%,$190,4,$396
Office Supplies,LS-16975,10/12/21,CA-2021-108294,OFF-BI-10004965,Ibico Covers for Plastic or Wire Binding Elements,Home Office,10/12/21,Same Day,Shipped On Time,Nebraska,Binders,0.00%,$16,3,$35
Furniture,JM-15535,12/09/21,CA-2021-103611,FUR-FU-10004270,"Eldon Image Series Desk Accessories, Burgundy",Consumer,15/09/21,First Class,Shipped Late,California,Furnishings,0.00%,$3,2,$8
Office Supplies,NH-18610,24/06/21,CA-2021-100384,OFF-AR-10002135,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,Corporate,01/07/21,Standard Class,Shipped Late,California,Art,0.00%,$112,8,$386
Office Supplies,NH-18610,24/06/21,CA-2021-100384,OFF-AR-10003514,4009 Highlighters by Sanford,Corporate,01/07/21,Standard Class,Shipped Late,California,Art,0.00%,$12,9,$36
Office Supplies,RA-19915,18/08/21,CA-2021-112809,OFF-ST-10002276,Safco Steel Mobile File Cart,Consumer,22/08/21,Standard Class,Shipped Early,Texas,Storage,20.00%,$13,3,$200
Office Supplies,RA-19915,18/08/21,CA-2021-112809,OFF-BI-10001098,Acco D-Ring Binder w/DublLock,Consumer,22/08/21,Standard Class,Shipped Early,Texas,Binders,80.00%,-$33,5,$21
Office Supplies,RA-19915,18/08/21,CA-2021-112809,OFF-BI-10001636,Ibico Plastic and Wire Spiral Binding Combs,Consumer,22/08/21,Standard Class,Shipped Early,Texas,Binders,80.00%,-$11,4,$7
Furniture,AI-10855,11/12/21,US-2021-160759,FUR-CH-10002961,"Leather Task Chair, Black",Consumer,17/12/21,Standard Class,Shipped On Time,Pennsylvania,Chairs,30.00%,-$9,1,$64
Furniture,MC-17845,10/12/21,CA-2021-148446,FUR-TA-10004256,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,Consumer,14/12/21,Second Class,Shipped Late,Nevada,Tables,0.00%,$117,4,"$1,670"
Office Supplies,TB-21400,03/02/18,CA-2018-111059,OFF-BI-10004593,Ibico Laser Imprintable Binding System Covers,Consumer,06/02/18,Second Class,Shipped On Time,Washington,Binders,20.00%,$27,2,$84
Office Supplies,TB-21400,03/02/18,CA-2018-111059,OFF-BI-10002827,Avery Durable Poly Binders,Consumer,06/02/18,Second Class,Shipped On Time,Washington,Binders,20.00%,$4,3,$13
Office Supplies,VW-21775,11/02/21,CA-2021-116204,OFF-BI-10001759,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",Corporate,14/02/21,Second Class,Shipped On Time,California,Binders,20.00%,$8,7,$21
Office Supplies,PL-18925,16/04/21,CA-2021-109946,OFF-AR-10001419,Newell 325,Home Office,21/04/21,Standard Class,Shipped Early,Illinois,Art,20.00%,$2,5,$17
Furniture,GH-14425,06/12/19,CA-2019-144806,FUR-FU-10002253,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",Consumer,11/12/19,Standard Class,Shipped Early,Arizona,Furnishings,20.00%,$49,6,$206
Office Supplies,GH-14425,06/12/19,CA-2019-144806,OFF-PA-10002586,Xerox 1970,Consumer,11/12/19,Standard Class,Shipped Early,Arizona,Paper,20.00%,$7,5,$20
Office Supplies,GH-14425,06/12/19,CA-2019-144806,OFF-PA-10003039,Xerox 1960,Consumer,11/12/19,Standard Class,Shipped Early,Arizona,Paper,20.00%,$62,8,$198
Office Supplies,GH-14425,06/12/19,CA-2019-144806,OFF-ST-10004804,"Belkin 19"" Vented Equipment Shelf, Black",Consumer,11/12/19,Standard Class,Shipped Early,Arizona,Storage,20.00%,-$59,6,$247
Office Supplies,GH-14425,06/12/19,CA-2019-144806,OFF-AR-10004042,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",Consumer,11/12/19,Standard Class,Shipped Early,Arizona,Art,20.00%,$10,6,$86
Office Supplies,CJ-12010,22/07/20,CA-2020-122392,OFF-AR-10002221,12 Colored Short Pencils,Consumer,27/07/20,Standard Class,Shipped Early,Pennsylvania,Art,20.00%,$0,2,$4
Furniture,CJ-12010,22/07/20,CA-2020-122392,FUR-FU-10002456,"Master Caster Door Stop, Large Neon Orange",Consumer,27/07/20,Standard Class,Shipped Early,Pennsylvania,Furnishings,20.00%,$3,2,$12
Office Supplies,MC-18130,07/11/19,CA-2019-148432,OFF-FA-10004968,Rubber Band Ball,Corporate,10/11/19,Second Class,Shipped On Time,Delaware,Fasteners,0.00%,$1,7,$26
Office Supplies,MC-18130,07/11/19,CA-2019-148432,OFF-PA-10001274,Loose Memo Sheets,Corporate,10/11/19,Second Class,Shipped On Time,Delaware,Paper,0.00%,$3,2,$7
Office Supplies,BV-11245,26/03/19,CA-2019-103793,OFF-PA-10001125,Xerox 1988,Corporate,31/03/19,Standard Class,Shipped Early,Florida,Paper,20.00%,$23,3,$74
Office Supplies,JF-15490,31/08/21,CA-2021-159884,OFF-ST-10000344,"Neat Ideas Personal Hanging Folder Files, Black",Consumer,05/09/21,Standard Class,Shipped Early,Arizona,Storage,20.00%,$1,1,$11
Office Supplies,JF-15490,31/08/21,CA-2021-159884,OFF-FA-10000585,OIC Bulk Pack Metal Binder Clips,Consumer,05/09/21,Standard Class,Shipped Early,Arizona,Fasteners,20.00%,$3,3,$8
Office Supplies,EB-13840,04/12/20,CA-2020-139885,OFF-ST-10003324,Belkin OmniView SE Rackmount Kit,Corporate,08/12/20,Standard Class,Shipped Early,New York,Storage,0.00%,$0,6,$213
Furniture,MP-18175,10/02/21,CA-2021-124086,FUR-BO-10004015,"Bush Andora Bookcase, Maple/Graphite Gray Finish",Home Office,14/02/21,Standard Class,Shipped Early,California,Bookcases,15.00%,$17,2,$204
Office Supplies,JM-15655,29/10/20,CA-2020-112389,OFF-ST-10000419,"Rogers Jumbo File, Granite",Corporate,02/11/20,Standard Class,Shipped Early,New Jersey,Storage,0.00%,$0,3,$41
Office Supplies,JM-15655,29/10/20,CA-2020-112389,OFF-AP-10001626,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",Corporate,02/11/20,Standard Class,Shipped Early,New Jersey,Appliances,0.00%,$3,3,$12
Technology,CL-11890,15/09/21,CA-2021-121888,TEC-PH-10000439,GE DSL Phone Line Filter,Consumer,17/09/21,Second Class,Shipped Early,Massachusetts,Phones,0.00%,$12,1,$40
Office Supplies,CL-11890,15/09/21,CA-2021-121888,OFF-AR-10003478,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",Consumer,17/09/21,Second Class,Shipped Early,Massachusetts,Art,0.00%,$7,2,$16
Furniture,CL-11890,15/09/21,CA-2021-121888,FUR-BO-10002545,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",Consumer,17/09/21,Second Class,Shipped Early,Massachusetts,Bookcases,0.00%,$204,3,$783
Office Supplies,CL-11890,15/09/21,CA-2021-121888,OFF-BI-10001765,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,Consumer,17/09/21,Second Class,Shipped Early,Massachusetts,Binders,0.00%,$116,7,$242
Furniture,CK-12205,11/03/18,CA-2018-166884,FUR-FU-10003981,Eldon Wave Desk Accessories,Consumer,16/03/18,Second Class,Shipped Late,Ohio,Furnishings,20.00%,$2,5,$8
Office Supplies,CK-12205,11/03/18,CA-2018-166884,OFF-FA-10001561,Stockwell Push Pins,Consumer,16/03/18,Second Class,Shipped Late,Ohio,Fasteners,20.00%,$2,6,$10
Office Supplies,DB-13270,04/02/18,CA-2018-107181,OFF-BI-10004230,GBC Recycled Grain Textured Covers,Home Office,08/02/18,Standard Class,Shipped Early,California,Binders,20.00%,$29,3,$83
Office Supplies,DB-13270,04/02/18,CA-2018-107181,OFF-PA-10000350,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",Home Office,08/02/18,Standard Class,Shipped Early,California,Paper,0.00%,$16,4,$34
Furniture,PC-18745,31/12/18,CA-2018-150245,FUR-BO-10002613,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",Corporate,04/01/19,Second Class,Shipped Late,New York,Bookcases,20.00%,$197,7,"$1,573"
Office Supplies,VB-21745,23/11/19,CA-2019-111395,OFF-PA-10000994,Xerox 1915,Corporate,27/11/19,Standard Class,Shipped Early,Texas,Paper,20.00%,$117,4,$336
Office Supplies,VB-21745,23/11/19,CA-2019-111395,OFF-BI-10002867,GBC Recycled Regency Composition Covers,Corporate,27/11/19,Standard Class,Shipped Early,Texas,Binders,80.00%,-$41,2,$24
Office Supplies,VB-21745,23/11/19,CA-2019-111395,OFF-ST-10001291,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",Corporate,27/11/19,Standard Class,Shipped Early,Texas,Storage,20.00%,$2,2,$27
Technology,EP-13915,06/07/18,CA-2018-134278,TEC-CO-10001046,Canon Imageclass D680 Copier / Fax,Consumer,08/07/18,First Class,Shipped Late,New York,Copiers,20.00%,$175,1,$560
Office Supplies,ME-17320,13/11/21,US-2021-124926,OFF-AP-10004868,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,Home Office,18/11/21,Second Class,Shipped Late,Texas,Appliances,80.00%,-$25,6,$9
Office Supplies,IG-15085,17/06/20,CA-2020-159345,OFF-PA-10000806,Xerox 1934,Consumer,22/06/20,Standard Class,Shipped Early,California,Paper,0.00%,$55,2,$112
Office Supplies,JS-15940,03/05/18,CA-2018-130274,OFF-LA-10002195,Avery 481,Home Office,05/05/18,First Class,Shipped Late,Wisconsin,Labels,0.00%,$10,7,$22
Office Supplies,BO-11425,16/10/21,CA-2021-158386,OFF-BI-10003719,Large Capacity Hanging Post Binders,Consumer,21/10/21,Standard Class,Shipped Early,Kentucky,Binders,0.00%,$57,5,$125
Office Supplies,VW-21775,06/02/19,CA-2019-111507,OFF-AR-10001315,Newell 310,Corporate,13/02/19,Standard Class,Shipped Late,Washington,Art,0.00%,$2,3,$5
Technology,AB-10150,04/09/21,CA-2021-120761,TEC-AC-10000171,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",Consumer,08/09/21,Standard Class,Shipped Early,New York,Accessories,0.00%,$40,4,$92
Office Supplies,JW-16075,09/05/20,CA-2020-109176,OFF-EN-10003134,Staple envelope,Consumer,15/05/20,Standard Class,Shipped On Time,Pennsylvania,Envelopes,20.00%,$4,1,$9
Office Supplies,JW-16075,09/05/20,CA-2020-109176,OFF-AR-10001955,Newell 319,Consumer,15/05/20,Standard Class,Shipped On Time,Pennsylvania,Art,20.00%,$10,5,$79
Furniture,JE-15475,16/03/19,CA-2019-112116,FUR-TA-10001039,KI Adjustable-Height Table,Consumer,18/03/19,Second Class,Shipped Early,Washington,Tables,0.00%,$45,2,$172
Office Supplies,EB-13750,09/04/20,CA-2020-126809,OFF-BI-10003712,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Corporate,13/04/20,Standard Class,Shipped Early,Washington,Binders,20.00%,$13,9,$35
Office Supplies,PK-18910,04/04/18,CA-2018-105172,OFF-LA-10001641,Avery 518,Home Office,09/04/18,Standard Class,Shipped Early,California,Labels,0.00%,$9,6,$19
Office Supplies,CS-12400,05/09/21,CA-2021-107293,OFF-AR-10003732,Newell 333,Home Office,06/09/21,First Class,Shipped On Time,Washington,Art,0.00%,$1,1,$3
